$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category
4067CE,G-WPDD,Western Power Distribution,Eurocopter EC135,EC35,Civ,Overload,Choppa,Wichita Lineman,Dogs with Jobs
406802,G-GOHI,Headcorn Parachute Club,Cessna 208 Caravan,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
406809,G-ZDEA,Diamond Executive Aviation,Diamond Aircraft DA42,DA42,Civ,Surveillance,Covert,Spyplane,Oxcart
40682B,G-WASC,Babcock MCS Onshore,Eurocopter EC135 T2+,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
406848,G-UKAL,Aero Lease UK (Police),Cessna F406 Caravan II,F406,Civ,Surveillance,The Police,Covert,Oxcart
406866,G-MABL,Private,P & M Aviation Quik GTR,ULAC,Civ,People Be Crazy,Ultralight,Nope Mobile,You came here in that thing?
40686F,G-YDEA,Diamond Executive Aviation,Diamond Aircraft DA42,DA42,Civ,Surveillance,Covert,Spyplane,Oxcart
406870,G-DMNG,Diamond Executive Aviation,DA42-MPP,DA42,Civ,Surveillance,Covert,Spyplane,Oxcart
40687C,G-SHWN,Boultbee Flight Academy,North American P-51D Mustang,P51,Civ,War Bird,Shiny,Bomber Escort,Historic
406897,G-RIDB,National Grid,Bell 429 GlobalRanger,B429,Civ,Overload,Choppa,Wichita Lineman,Dogs with Jobs
4068C8,G-CHNS,Bristow Helicopters,AgustaWestland AW.139,A139,Civ,Drone,Maritime Patrol,Coastguard,UAV
4068CF,G-DAAN,Devon Air Ambulance,Eurocopter EC135,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
4068DB,G-KSSA,Kent Surrey and Sussex Air Ambulance,MD 900 Explorer,EXPL,Civ,Air Ambo,Medical Evac,NOTAR,Flying Doctors
4068E8,G-NLDR,Network Rail,Eurocopter AS355 Twin Squirrel,AS55,Civ,Leaves On The Line,Choppa,Rail Replacement Helicopter,Dogs with Jobs
4068F7,G-IASA,IAS Medical Ltd,B200 Super King Air,BE20,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
406975,G-TAAS,The Air Ambulance Service,AgustaWestland AW.109 SP Grand New,A109,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
406987,G-ENAA,Private,Supermarine Aircraft Spitfire Mk26,SASP,Civ,Replica,This One Is Small,This One Is Far Away,Joe Cool
40698B,G-RDNY,Private,RotorSport UK Cavalon,CLON,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
4069C9,G-YAKJ,Private Owner,Yakovlev Yak-18T,Y18T,Civ,You Came Here In That Thing,Vashe Zdorovye,Soviet Union,Da Comrade
4069D5,G-CHYN,Private,Canadian Car & Foundry T-6J Texan,T6,Civ,Trainer,History,To Be Faaaaaaaaaaaaaaaaaaair,Historic
4069D9,G-LBSB,Ministry of Defence,B350C Super King Air,B350,Civ,Surveillance,Covert,Spyplane,Oxcart
4069E3,G-IIJI,Private,Xtremeair Sbach XA-42,XA42,Civ,Umlimited Aerobatics,Speed,Luxury,Distinctive
4069E7,G-OSRA,2 Excel Aviation,Boeing 727-2S2F,B722,Civ,Specialist,Oil Spill Dispersal,Old,Distinctive
406A20,G-HAHU,Private,Yakovlev Yak-18T,Y18T,Civ,You Came Here In That Thing,Vashe Zdorovye,Soviet Union,Da Comrade
406A2E,G-GMAD,Gama Aviation,B350C Super King Air,B350,Civ,Surveillance,Eye In The Sky,Covert,Oxcart
406A67,G-WCME,Private,General Motors Wildcat FM-2,WCAT,Civ,War Bird,Tough As Old Boots,Fly Navy,Historic
406A97,G-CICK,Private,Supermarine Spitfire TIX,SPIT,Civ,War Bird,Fighter,Merlin,Historic
406AAD,G-CICM,Private,RotorSport UK Calidus,CDUS,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
406ABF,G-OMAA,Babcock MCS Onshore,Eurocopter EC135 T2,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
406AD0,G-FFMV,Draken Europe,Diamond Aircraft DA42-MPP,DA42,Civ,ISR,Target Practice,Adversary Simulation,Hired Gun
406AFB,G-CIGS,Private,RotorSport UK MTO Sport,MT,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
406B1E,G-CIOS,Specialist Aviation Services,MD 900 Explorer,EXPL,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
406B25,G-YROL,Private,RotorSport UK Cavalon,CLON,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
406B3A,G-CIEM,Private,P & M Aviation QuikR,ULAC,Civ,People Be Crazy,Ultralight,Nope Mobile,You came here in that thing?
406B4D,G-NIAA,Northern Ireland Air Ambulance,B200 Super King Air,BE20,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
406B70,G-CIFD,Private,Titan Aircraft Mustang,T51,Civ,Replica,This One Is Small,This One Is Far Away,Joe Cool
406B79,G-VYGJ,AirTanker,Airbus A330-243,A332,Civ,Tanker,Air2Air,Tiger Tokens,Hired Gun
406B86,G-TFSI,Anglia Aircraft Restorations,North American P-51D Mustang,P51,Civ,War Bird,Shiny,Contrary Mary,Historic
406BA6,G-CWCD,IAS Medical Ltd,B200 Super King Air,BE20,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
406BE0,G-CIGE,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
406BE5,G-CIGH,Private,Max Holste Broussard MH 1521M,BROU,Civ,Liason,Observation,Historic,Historic
406C1B,G-CNWL,Cornwall Air Ambulance Trust,MD 900 Explorer,EXPL,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
406C1D,G-DHYS,Private,Titan Aircraft Mustang,T51,Civ,Replica,This One Is Small,This One Is Far Away,Joe Cool
406C22,G-CIND,Private,Cameron C-70 Hot Air Balloon,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags
406C56,G-WVEN,Private,Extra EA-300,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
406C5D,G-OSRB,2 Excel Aviation,Boeing 727-2S2F,B722,Civ,Specialist,Oil Spill Dispersal,Old,Distinctive
406C60,G-LSCW,Gama Aviation,Gulfstream G550,GLF5,Civ,Bizjet,Must Be Nice,Climate Crisis,Climate Crisis
406C65,G-JWMA,Martin Baker Aircraft,Gloster Meteor T7,METR,Civ,Ejector Seat,Jump Johnny Jump,WWII Jet Fighter,Distinctive
406C6C,G-CIIK,Private,Yakovlev Yak-55,YK55,Civ,Aerobatics,Do A Barrel Roll,Soviet Union,Joe Cool
406CA0,G-HEMC,East Anglian Air Ambulance,MBB-Kawasaki BK 117 D-2,BK17,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
406CB1,G-CIJO,Private,P & M Aviation Quik GTR,ULAC,Civ,People Be Crazy,Ultralight,Nope Mobile,You came here in that thing?
406CBC,G-WLTS,Wiltshire Air Ambulance,Bell 429 GlobalRanger,B429,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
406CDB,G-ETPM,Empire Test Pilots School,DA42-MPP,DA42,Civ,L-Plate,Training Wheels,Surveillance,Watch Me Fly
406D00,G-CIMX,Private,Westland Scout AH.1,SCOU,Civ,Chopper,Get To The Choppa,Speak Up Sonny,Joe Cool
406D0C,G-CIKO,Bristow Helicopters,AgustaWestland AW.139,A139,Civ,Oil Rigs,North Sea,Mae West,Dogs with Jobs
406D26,G-VYGK,AirTanker,Airbus A330-243,A332,Civ,Tanker,Air2Air,Tiger Tokens,Hired Gun
406D27,G-VYGL,AirTanker,Airbus A330-243,A332,Civ,Tanker,Air2Air,Tiger Tokens,Hired Gun
406D2E,G-CINC,Private,3i Sky Arrow 650T,SKAR,Civ,Pusher Prop,Bicycle Made For Two,Of course it's Italian,You came here in that thing?
406D43,G-COXI,ABD Networks LLP,Xtremeair Sbach XA-42,XA42,Civ,Umlimited Aerobatics,Speed,Luxury,Joe Cool
406D5E,G-CIPP,Private,RotorSport UK Calidus,CDUS,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
406D68,G-SASN,Scottish Air Ambulance Service,Eurocopter EC145,EC45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
406D6D,G-ISAC,Private,Isaacs Spitfire,ISPT,Civ,Replica,This One Is Small,This One Is Far Away,Joe Cool
406DA8,G-JDOG,BC Arrow Ltd,Cessna O-1E Bird Dog,O1,Civ,War Bird,Liason,Historic,Historic
406DCD,G-CIMU,Bristow Helicopters,AgustaWestland AW.139,A139,Civ,Oil Rigs,North Sea,Mae West,Dogs with Jobs
406DEF,G-GEJS,Private,Extra EA-300LT,E300,Civ,Aerobatics,Do A Barrel Roll,Touring,Joe Cool
406DFD,G-HOTC,Private,RotorSport UK MTO Sport,MT,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
406E1B,G-WPDE,Western Power Distribution,Eurocopter EC135,EC35,Civ,Overload,Choppa,Wichita Lineman,Dogs with Jobs
406E4D,G-CIRH,Willy Rose Technology,Magni Gyro M-16 Tandem Trainer,MM16,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
406E61,G-TICO,Private,Cameron O-77 Hot Air Balloon,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags
406E76,G-CIPE,Private,Boeing Stearman A75 Kaydet,ST75,Civ,Radial Engine,Biplane,Wing Walk,Historic
406E97,G-DHHF,DH Heritage Flight,SNJ-5 Texan,T6,Civ,Training Wheels,Advanced Trainer,I Am Old,Historic
406E9F,G-VYGM,AirTanker,Airbus A330-243,A332,Civ,Tanker,Air2Air,Tiger Tokens,Hired Gun
406EA2,G-CIPX,Bristow Helicopters,AgustaWestland AW.139,A139,Civ,Drone,Maritime Patrol,Coastguard,UAV
406EBC,G-CIRL,Private,Ultramagic S-90 Hot Air Balloon,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags
406EC4,G-TVAL,Thames Valley Air Ambulance,Eurocopter EC135 T3,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
406EC5,G-HIOW,Hampshire and Isle of Wight Air Ambulance,Eurocopter EC135,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
406ED2,G-ODHC,Private,DHC-1 Chipmunk 1B-2-S5,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
406EEC,G-RSXP,Catreus,Cessna Citation XLS,C56X,Civ,Surveillance,Covert,Spyplane,Oxcart
406EEF,G-HATB,Private,RotorSport UK MTO Sport,MT,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
406EF0,G-MICX,Private,Air Creation Tanarg 912S,ULAC,Civ,Ultralight,People Be Crazy,Nope Mobile,You came here in that thing?
406EF2,G-LNDN,London Air Ambulance,MD 900 Explorer,EXPL,Civ,Air Ambo,Medical Evac,NOTAR,Flying Doctors
406F2B,G-RESU,East Anglian Air Ambulance,MBB-Kawasaki BK 117 D-2,BK17,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
406F3E,G-NHAD,The Great North Air Ambulance,Eurocopter AS365 N3 Dauphin,AS65,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
406F4C,G-TGLG,Private,RotorSport UK Calidus,CDUS,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
406FA5,G-CIUW,Private,Noorduyn AT-16ND Harvard Sk16A,T6,Civ,Trainer,History,WW2,Historic
406FB7,G-IISC,Private,Extra EA-300SC,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
406FD2,G-EVMK,Private,DHC-2 Beaver U-6A,DHC2,Civ,Radial Engine,Highwing,I Am Old,Joe Cool
406FED,G-IHHI,The Global Stars,Extra EA-300SC,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Aerobatic Teams
407009,G-UKCS,2 Excel Aviation,Piper PA-31 Navajo B,PA31,Civ,Oil Spill Dispersal,Specialist,Eye In The Sky,Dogs with Jobs
40700C,G-CIZD,Private,P & M Aviation Quik GT450,ULAC,Civ,People Be Crazy,Ultralight,Nope Mobile,You came here in that thing?
407011,G-CJDW,Private,Magni Gyro M-16 Tandem Trainer,MM16,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
407045,G-YOAA,Yorkshire Air Ambulance,Eurocopter EC145,EC45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
407046,G-YAAC,Yorkshire Air Ambulance,MBB-Kawasaki BK 117 D-2,BK17,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
40704C,G-LAUD,Loch Lomond Seaplanes,Cessna 208 Caravan Amphibian,C208,Civ,Seaplane,Amphibian,Highlands,Dogs with Jobs
407053,G-GYRA,Private,RotorSport UK Calidus,CDUS,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
407061,G-WADF,Private,Air Creation Tanarg 912S,ULAC,Civ,People Be Crazy,Ultralight,Nope Mobile,You came here in that thing?
407078,G-FION,Private,Titan Aircraft Mustang,T51,Civ,Replica,This One Is Small,This One Is Far Away,Joe Cool
407096,G-HOWD,Private,Magni Gyro M-24 Orion,MM24,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
40709D,G-LNAC,Linc and Notts Air Ambulance,AgustaWestland AW.169,A169,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
4070AA,G-FFFB,Private,P & M Aviation Quik GTR,ULAC,Civ,People Be Crazy,Ultralight,Nope Mobile,You came here in that thing?
4070BE,G-HOUR,Private,Max Holste Broussard MH 1521M,BROU,Civ,Liason,Observation,Historic,Historic
4070F4,G-GBAS,Flight Calibration Services,Diamond Aircraft DA62,DA62,Civ,Fight Calibration,Measuring Stick,Trundle Wheel,Dogs with Jobs
407116,G-RVLW,RVL Aviation Ltd,Cessna F406 Caravan II,F406,Civ,Surveillance,Covert,Spyplane,Oxcart
407117,G-RVLX,RVL Aviation Ltd,Cessna F406 Caravan II,F406,Civ,Surveillance,Covert,Spyplane,Oxcart
407118,G-RVLY,RVL Aviation Ltd,Cessna F406 Caravan II,F406,Civ,Surveillance,Covert,Spyplane,Oxcart
407126,G-BIGB,Heli-Lift Services,Bell 212,B212,Civ,Helicrane,Spraying,Huey,Dogs with Jobs
407152,G-DSAA,Dorset and Somerset Air Ambulance,AgustaWestland AW.169,A169,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
4071A9,G-WROL,Wales Air Ambulance,Eurocopter EC145,EC45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
4071AA,G-WENU,Welsh Air Ambulance,Eurocopter EC145,EC45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
4071AB,G-WOBR,Welsh Air Ambulance,Eurocopter EC145,EC45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
4071BB,G-IRTY,Boultbee Flight Academy,Supermarine Spitfire IX,SPIT,Civ,War Bird,Fighter,WW2,Historic
4071EB,G-TCAA,The Children's Air Ambulance,AgustaWestland AW.169,A169,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
4071F0,G-CMNK,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
4071F1,G-MARL,Private,RotorSport UK Calidus,CDUS,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
4071F8,G-DVOR,Flight Calibration Services,Diamond Aircraft DA62,DA62,Civ,Fight Calibration,Measuring Stick,Trundle Wheel,Dogs with Jobs
407216,G-AWHC,Private,Hispano Buchon HA-1112 M4L,ME09,Civ,Messerschmitt Bf 109,Merlin Engine,Red II,Historic
40721E,G-HITI,Elstree Ink,Eurocopter AS350 Squirrel,AS50,Civ,Hollywood,Is This My Good Side,Lights Camera Action,As Seen on TV
407234,G-CJTC,Private,RotorSport UK Calidus,CDUS,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
407272,G-BDAM,Private,Noorduyn AT-16ND Harvard IIB,T6,Civ,Trainer,History,WW2,Historic
40727E,G-SSTL,Private,Just Aircraft Super STOL,ZZZZ,Civ,STOL,Homebrew,Vanity Plate,Vanity Plate
40729D,G-SCTR,2 Excel Aviation,Piper PA-31 Navajo C,PA31,Civ,Surveillance,ISR,Covert,Oxcart
40729E,G-SCMR,2 Excel Aviation,Piper PA-31 Navajo C,PA31,Civ,Surveillance,ISR,Covert,Oxcart
4072B1,G-FLIA,Private,RotorSport UK Calidus,CDUS,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
4072B3,G-IROX,Private,Magni Gyro M-24 Orion,MM24,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
4072B4,G-MSGI,Orion Cotswold Aviation Ltd,Magni Gyro M-24 Orion,MM24,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
4072CE,G-TGPG,2 Excel Aviation,Boeing 737 VIP,B733,Civ,Man Made Climate Change,Boeing Business Jet,Climate Crisis,Climate Crisis
4072DA,G-HHEM,Essex and Herts Air Ambulance,AgustaWestland AW.169,A169,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
407315,G-IIIF,Red Bull Matadors,Xtremeair Sbach XA-41,XA41,Civ,Do A Barrel Roll,Display Team,Aerobatics,Aerobatic Teams
407316,G-IIFI,Red Bull Matadors,Xtremeair Sbach XA-41,XA41,Civ,Do A Barrel Roll,Display Team,Aerobatics,Aerobatic Teams
407336,G-RHOD,Private,Just Aircraft Super STOL,ZZZZ,Civ,To Be Faaaaaaaaaaaaaaaaaaair,STOL,I Don't Need No Stinking Runway,Joe Cool
407347,G-HEDL,Private,Extra EA-300LC,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
407349,G-IPII,Private,Steen Skybolt 1-A,BOLT,Civ,Biplane,Aerobatics,Homebuild,Joe Cool
407368,G-GNSS,Flight Calibration Services,Diamond Aircraft DA62,DA62,Civ,Fight Calibration,Measuring Stick,Trundle Wheel,Dogs with Jobs
407377,G-IASB,IAS Medical Ltd,B200 Super King Air,BE20,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
407386,G-PICU,Children's Air Ambulance,AW.189,A189,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
40738A,G-ETPC,Empire Test Pilots School,Grob G-120,G12T,Civ,L-Plate,Training Wheels,Aerobatics,Watch Me Fly
40738B,G-ETPD,Empire Test Pilots School,Grob G-120,G12T,Civ,L-Plate,Training Wheels,Aerobatics,Watch Me Fly
4073B5,G-GARE,Grosvenor Estates,Cessna Citation XLS,C56X,Civ,Money Money Money,Must Be Nice,Owns Half Of London,Don't you know who I am?
4073E1,G-DAYP,Gama Aviation,B350C Super King Air,B350,Civ,Surveillance,Eye In The Sky,Covert,Oxcart
4073EB,G-AWHH,Anglia Aircraft Restorations,Hispano Buchon HA-1112 M1L,ME09,Civ,Messerschmitt Bf 109,Merlin Engine,White 9,Historic
4073FF,G-VNAM,O-1 Aviation,Cessna O-1A Bird Dog,O1,Civ,War Bird,Liason,Historic,Historic
40740C,G-ETPE,Empire Test Pilots School,AS350 Squirrel,AS50,Civ,L-Plate,Training Wheels,Chopper,Watch Me Fly
40740D,G-ETPF,Empire Test Pilots School,AS350 Squirrel,AS50,Civ,L-Plate,Training Wheels,Chopper,Watch Me Fly
40740E,G-ETPG,Empire Test Pilots School,AS350 Squirrel,AS50,Civ,L-Plate,Training Wheels,Chopper,Watch Me Fly
40740F,G-ETPH,Empire Test Pilots School,AS350 Squirrel,AS50,Civ,L-Plate,Training Wheels,Chopper,Watch Me Fly
407424,G-RMAA,Babcock MCS Onshore,Eurocopter EC145,EC45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
407472,G-UKPB,UK Parachute Services,Cessna 208 B,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
407484,G-VBAU,Private,Cameron A-400 Hot Air Balloon,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags
40749C,G-JPIT,Rich Goodwin,Pitts Special S-2S (Modified),PTS2,Civ,Jet Engine,Display Team,Aerobatics,Aerobatic Teams
4074A6,G-OJMP,Parachuting Aircraft Ltd,Cessna 208B Caravan,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
4074C1,G-ORST,Babcock MCS Onshore,Eurocopter EC135 T3,EC35,Civ,Wichita Lineman,Chopper,Offshore Wind,Dogs with Jobs
4074C9,G-ETPA,Empire Test Pilots School,Pilatus PC-21,PC21,Civ,L-Plate,Training Wheels,Advanced,Watch Me Fly
4074CA,G-ETPB,Empire Test Pilots School,Pilatus PC-21,PC21,Civ,L-Plate,Training Wheels,Advanced,Watch Me Fly
40755A,G-SASX,Specialist Aviation Services,AgustaWestland AW.169,A169,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
40759B,G-WKTG,Diamond Executive Aviation,DA42-MPP,DA42,Civ,Surveillance,Covert,Spyplane,Oxcart
4075AD,G-WSEX,Historic Helicopters,Westland Wessex HU.5,WESX,Civ,The Last Of Us,Mae West,Rejuvenated,Historic
407637,G-WKTH,Diamond Executive Aviation,DA62-MPP,DA62,Civ,Surveillance,Covert,Spyplane,Oxcart
40764B,G-RAZI,Private,SIAI-Marchetti SF.260,F260,Civ,Ciao,Aerobatics,Do A Barrel Roll,Joe Cool
407672,G-CKYP,Bristow Helicopters,AgustaWestland AW.139,A139,Civ,Drone,Maritime Patrol,Coastguard,UAV
407685,G-EMSS,Babcock MCS Onshore,Eurocopter EC145,EC45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
4076AB,G-CKZJ,Private,BB 26E Hot Air Balloon,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags
4076BF,G-UKPA,UK Parachute Services,Cessna 208B Caravan,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
4076C3,G-CLAZ,Detoney Ltd,RotorSport UK Cavalon,CLON,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
4076E5,G-KELT,Acropolis Aviation,Airbus ACJ320-251N,A20N,Civ,Man Made Climate Change,Airbus Corporate Jet,Climate Crisis,Climate Crisis
4076F1,G-TACN,Flight Calibration Services,Diamond Aircraft DA62,DA62,Civ,Fight Calibration,Measuring Stick,Trundle Wheel,Dogs with Jobs
4076FC,G-OWLS,Private,Magni Gyro M-24 Orion,MM24,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
4076FE,G-REXA,RVL Aviation Ltd,B200GT Super King Air,BE20,Civ,Surveillance,Covert,Spyplane,Oxcart
407734,G-MGPS,Magpas Air Ambulance,AgustaWestland AW.169,A169,Civ,Air Ambo,Flying Doctors,Medical Evac,Flying Doctors
40774D,G-BJYT,Draken Intl,Britten-Norman Islander BN-2T,BN2T,Civ,ISR,Target Practice,Surveillance,Hired Gun
407775,G-SEDC,Private,Fairchild F-24 W,FA24,Civ,Highwing,I Am Old,History,Historic
4077B6,G-CLLU,Windracers Ltd,UoS Ultra-UAS,UOSUAV,Civ,UAV,Border Patrol,Uphold The Public Trust,UAV
4077C4,G-FOMO,Luxaviation UK,Bombardier Global 6000,GLEX,Civ,Fear Of Missing Out,Must Be Nice,Vanity Plate,Vanity Plate
4077C7,G-GSAS,Scottish Ambulance Service,MBB-Kawasaki BK 117 D-2,BK17,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
4077C8,G-ISAS,Scottish Ambulance Service,MBB-Kawasaki BK 117 D-2,BK17,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
4077CC,G-CLDH,Private,Pietenpol Aircamper,CAMP,Civ,Highwing,Homebuild,I Am Old,Historic
4077E4,G-SKNG,Historic Helicopters,Westland Sea King HAR3,S61,Civ,Sea King,Amphibian,Rejuvenated,Historic
40780A,G-CLEN,Private,Boeing Stearman A75 Kaydet,ST75,Civ,Radial Engine,Biplane,Wing Walk,Historic
407821,G-EZMT,Private,Extra EA-300,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
407823,G-CLFJ,Private,P & M Aviation Quik GTR,ULAC,Civ,People Be Crazy,Ultralight,Nope Mobile,You came here in that thing?
407855,G-VMSO,Private,RotorSport UK Cavalon,CLON,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
40785B,G-WKTI,Diamond Executive Aviation,DA62-MPP,DA62,Civ,Surveillance,Covert,Spyplane,Oxcart
4078B9,G-SHMB,Steve Hartley,Aero L-39C Albatros,L39,Civ,Do A Barrel Roll,Jet Trainer,Private Jet Fighter,Distinctive
4078EB,G-GWMB,Hinton Skydiving Centre,PAC 750XL,P750,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
407908,G-VNAV,Flight Calibration Services,Diamond Aircraft DA62,DA62,Civ,Fight Calibration,Measuring Stick,Trundle Wheel,Dogs with Jobs
407910,G-NCKS,Private,Westland Lynx AH7,LYNX,Civ,Chopper,Go Fast,Rare,Joe Cool
407933,G-CRWL,Cornwall Air Ambulance Trust,AgustaWestland AW.189,A189,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
40793D,G-DAAS,Devon Air Ambulance,Eurocopter EC145,EC45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
407941,G-AWGB,Fly a Spitfire Biggin Hill,Supermarine Spitfire TIX,SPIT,Civ,Grey Nurse,Film Star,Merlin Engine,Historic
407946,G-CLKH,Private,Pietenpol Aircamper,CAMP,Civ,Highwing,Homebuild,I Am Old,Historic
407951,G-UASA,Bristow Helicopters,Schiebel Camcopter S-100,ZZZZ,Civ,Drone,Maritime Patrol,Coastguard,UAV
407982,G-CLKX,Private,DHC-1 Chipmunk T10,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
407986,G-SVAN,Skydive UK,Cessna 208B Caravan,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
40798B,G-CLLI,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
407990,G-SADB,Skyborne Aviation,DA42-MPP,DA42,Civ,Surveillance,Covert,Spyplane,Oxcart
40799F,G-LFLF,Private,RotorSport UK MTO Sport,MT,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?
4079B3,G-RNGS,Empire Test Pilots School,Eurocopter EC145,EC45,Civ,L-Plate,Training Wheels,Chopper,Watch Me Fly
4079B4,G-RIDC,National Grid Electricity Transmission,Bell 429 GlobalRanger,B429,Civ,Overload,Poweline Inspection,Wichita Lineman,Dogs with Jobs
4079BE,G-SCHW,Private,Schweizer 269C,H269,Civ,Chopper,Lightweight,Bubble Canopy,Joe Cool
